dataset,model,na,nb,nk,alpha,n_params,val_FIT_1step,val_FIT_sim,val_robust_score,val_block_mean_FIT_sim,val_block_std_FIT_sim,val_block_FIT_sim
new_identifiable_data,ARX_na3_nb2_nk1_alpha0,3,2,1,0.0,36,96.88504017174428,86.69906327242971,81.16925135076097,82.68265214784815,3.02680159417435,"[79.35779148621197, 84.44224701454853, 86.72643595744611, 80.204134133186]"
new_identifiable_data,ARX_na3_nb2_nk1_alpha0.1,3,2,1,0.1,36,96.88480296030612,86.69524865871495,81.16458579890192,82.67861714220443,3.0280626866050167,"[79.3471407764326, 84.43916632493014, 86.72325856167193, 80.20490290578304]"
new_identifiable_data,ARX_na2_nb1_nk2_alpha0.1,2,1,2,0.1,19,96.88293202080064,86.60715397076463,81.09603950057488,82.57813193708091,2.964184873012068,"[79.22236460482519, 84.30539218645532, 86.5208793516795, 80.26389160536365]"
new_identifiable_data,ARX_na2_nb1_nk2_alpha0.01,2,1,2,0.01,19,96.88297754302691,86.5933805892182,81.07974076360397,82.56164690625188,2.9638122852958175,"[79.20385365088146, 84.28187693852483, 86.50788431167813, 80.2529727239231]"
new_identifiable_data,ARX_na2_nb1_nk2_alpha0.001,2,1,2,0.001,19,96.88298105145566,86.59198568092903,81.07808831249073,82.5599757222,2.963774819418525,"[79.2019817695391, 84.27950123567803, 86.50656217092786, 80.25185771265504]"
new_identifiable_data,ARX_na2_nb1_nk2_alpha0,2,1,2,0.0,19,96.88298142951419,86.59183049279397,81.07790445194394,82.55978977903743,2.963770654186978,"[79.20177354809972, 84.27923699592785, 86.5064150107558, 80.25173356136632]"
new_identifiable_data,ARX_na2_nb2_nk1_alpha0.1,2,2,1,0.1,35,96.88314533710998,86.5616388655539,81.00215808367487,82.52484769818214,3.0453792290145296,"[79.11384178125186, 84.24258658342715, 86.61787719499662, 80.12508523305294]"
new_identifiable_data,ARX_na2_nb2_nk1_alpha0.01,2,2,1,0.01,35,96.88324546496112,86.54699738810368,80.98490355356289,82.5070487629911,3.0442904188564257,"[79.09642332336722, 84.21693741222239, 86.6030664553302, 80.1117678610446]"
new_identifiable_data,ARX_na2_nb2_nk1_alpha0.001,2,2,1,0.001,35,96.88326239382961,86.54495364318369,80.98223229512475,82.50444242186566,3.0444202534818334,"[79.09460002147924, 84.21319155068888, 86.60154652512227, 80.10843159017223]"
new_identifiable_data,ARX_na2_nb2_nk1_alpha0,2,2,1,0.0,35,96.88326428883379,86.54469580957822,80.98188561944352,82.50410881737216,3.044446395857283,"[79.09439179561741, 84.2127153637533, 86.60137165703823, 80.10795645307965]"
new_identifiable_data,ARX_na12_nb1_nk1_alpha0,12,1,1,0.0,29,95.87292961775617,84.19088761304957,77.68914374899089,79.46528736552712,3.5522872330724553,"[75.40144997141, 81.66106779855666, 84.10025720362876, 76.69837448851304]"
new_identifiable_data,ARX_na12_nb1_nk1_alpha0.001,12,1,1,0.001,29,95.87292624115304,84.19078087421076,77.68899610850997,79.46513845805235,3.552284699084775,"[75.40135314455799, 81.66098302810862, 84.1000695545624, 76.69814810498038]"
new_identifiable_data,ARX_na12_nb1_nk1_alpha0.01,12,1,1,0.01,29,95.87289542244707,84.18982051269512,77.68766783689986,79.4637987575709,3.5522618413420624,"[75.40048203302935, 81.66021975897125, 84.09838150711482, 76.69611173116819]"
new_identifiable_data,ARX_na12_nb1_nk1_alpha0.1,12,1,1,0.1,29,95.87254572070162,84.18024502122823,77.67443319573233,79.45044734766904,3.5520283038734117,"[75.39180284654812, 81.65255455130473, 84.08157864541789, 76.6758533474054]"
new_identifiable_data,ARX_na8_nb1_nk1_alpha0,8,1,1,0.0,25,95.87337576561526,84.16805478814263,77.66012021276266,79.42682226211852,3.5334040987117192,"[75.37253669021432, 81.66178565586544, 84.00066938872747, 76.67229731366683]"
new_identifiable_data,ARX_na8_nb1_nk1_alpha0.001,8,1,1,0.001,25,95.87337240518748,84.16794855663007,77.65997285302419,79.42667470894912,3.5334037118498784,"[75.3724404460169, 81.66170456375248, 84.00048493888929, 76.67206888713781]"
new_identifiable_data,ARX_na8_nb1_nk1_alpha0.01,8,1,1,0.01,25,95.87334173189032,84.16699276746624,77.65864711911543,79.4253472025499,3.5334001668689514,"[75.37157458285549, 81.6609743810213, 83.99882568678079, 76.670014159542]"
new_identifiable_data,ARX_na8_nb1_nk1_alpha0.1,8,1,1,0.1,25,95.87299346687853,84.15746365761332,77.64543895712215,79.41211827275296,3.533358631261623,"[75.36294832808935, 81.65363825585501, 83.98231097931252, 76.64957552775499]"
new_identifiable_data,ARX_na5_nb1_nk1_alpha0,5,1,1,0.0,22,95.87314018231736,84.16084291217103,77.62512150600581,79.40445617406293,3.558669336114232,"[75.3603231855801, 81.64067929654695, 84.02772120782993, 76.58910100629474]"
new_identifiable_data,ARX_na5_nb1_nk1_alpha0.001,5,1,1,0.001,22,95.87313694227821,84.16073045182755,77.62496833790243,79.40430047145881,3.558664267112764,"[75.36022430300525, 81.64057104790207, 84.02753296429975, 76.58887357062818]"
new_identifiable_data,ARX_na5_nb1_nk1_alpha0.01,5,1,1,0.01,22,95.87310735216234,84.15971879123528,77.62359049782512,79.40289983285075,3.5586186700512665,"[75.35933476365442, 81.6395971312658, 84.02583963376593, 76.5868278027169]"
new_identifiable_data,ARX_na5_nb1_nk1_alpha0.1,5,1,1,0.1,22,95.87276988334284,84.14964885100973,77.6098773427252,79.38895983081515,3.5581649761799072,"[75.35047833344014, 81.62988811303738, 84.00899031574906, 76.56648256103405]"
new_identifiable_data,ARX_na3_nb1_nk1_alpha0,3,1,1,0.0,20,95.87078693222017,83.66875476589686,77.03557517397836,78.7834455922945,3.495740836632268,"[74.88908785508524, 80.64079214438075, 83.556305343931, 76.04759702578102]"
new_identifiable_data,ARX_na3_nb1_nk1_alpha0.001,3,1,1,0.001,20,95.87078345204706,83.66848329765936,77.03521086814817,78.78308046527007,3.495739194243804,"[74.8888146822611, 80.64041657877338, 83.55595773009736, 76.04713286994848]"
new_identifiable_data,ARX_na3_nb1_nk1_alpha0.01,3,1,1,0.01,20,95.87075172321909,83.66604200467621,77.03193462576463,78.77979683018467,3.495724408840049,"[74.88635821536755, 80.63703916943399, 83.55283142414682, 76.0429585117903]"
new_identifiable_data,ARX_na3_nb1_nk1_alpha0.1,3,1,1,0.1,20,95.87039479716813,83.64181994580582,76.99942165243226,78.74720977772284,3.495576250581159,"[74.8620008278373, 80.60353147402537, 83.52178922162243, 76.00151758740625]"
new_identifiable_data,ARX_na2_nb1_nk1_alpha0.1,2,1,1,0.1,19,95.85817351469304,82.61134400886309,75.63525607659815,77.38138808745197,3.4922640217076277,"[73.62736621780724, 78.84866285734752, 82.39280057146394, 74.65672270318913]"
new_identifiable_data,ARX_na2_nb1_nk1_alpha0.01,2,1,1,0.01,19,95.85831366707761,82.5725706217412,75.58781132907768,77.33420831042488,3.4927939626944045,"[73.57843863655201, 78.79475809275282, 82.34998384069763, 74.61365267169707]"
new_identifiable_data,ARX_na2_nb1_nk1_alpha0.001,2,1,1,0.001,19,95.8583266312639,82.5686403683905,75.58299965355218,77.32942158866112,3.492843870217873,"[73.57348104472008, 78.78930220573832, 82.34562598115266, 74.60927712303342]"
new_identifiable_data,ARX_na2_nb1_nk1_alpha0,2,1,1,0.0,19,95.85832805989592,82.56820307678245,75.58246426496889,77.32888895528501,3.492849380632231,"[73.57292946961054, 78.78869525860483, 82.34514091499676, 74.60879017792792]"
new_identifiable_data,ARX_na12_nb1_nk3_alpha0.1,12,1,3,0.1,29,95.87425242964535,81.90997847404356,74.28817092011283,76.2679942246741,3.9596466091225158,"[74.12030362610042, 78.64337173375817, 81.27441888710905, 71.03388265172873]"
new_identifiable_data,ARX_na12_nb1_nk3_alpha0.01,12,1,3,0.01,29,95.87421113100856,81.88526747516727,74.25475814337837,76.23548704739774,3.961457808038746,"[74.09211783255225, 78.6130507550137, 81.24178357635041, 70.99499602567458]"
new_identifiable_data,ARX_na12_nb1_nk3_alpha0.001,12,1,3,0.001,29,95.87420557063751,81.88275383775081,74.25136068811264,76.23218085155722,3.961640326889162,"[74.08924933974046, 78.60996589051403, 81.23846275813565, 70.99104541783876]"
new_identifiable_data,ARX_na12_nb1_nk3_alpha0,12,1,3,0.0,29,95.87420493628903,81.88247405781999,74.25098255012696,76.23181286149347,3.9616606227330173,"[74.08893004672585, 78.60962252390996, 81.23809312263573, 70.9906057527023]"
new_identifiable_data,ARX_na8_nb1_nk3_alpha0.1,8,1,3,0.1,25,95.87463362394256,81.89374370578886,74.24634372284932,76.23630336491229,3.97991928412593,"[74.109457990459, 78.63415923955823, 81.25099823930701, 70.95059799032492]"
new_identifiable_data,ARX_na8_nb1_nk3_alpha0.01,8,1,3,0.01,25,95.87459513154118,81.86900465659922,74.21280943475533,76.20376199346926,3.9819051174278597,"[74.08126480787944, 78.60394654308138, 81.21845293080874, 70.91138369210752]"
new_identifiable_data,ARX_na5_nb1_nk3_alpha0.1,5,1,3,0.1,22,95.87407907734773,81.89136716319554,74.2101618925063,76.1903736158585,3.9604234467044,"[74.1054799897834, 78.4966707241739, 81.22989118919368, 70.92945256028304]"
new_identifiable_data,ARX_na8_nb1_nk3_alpha0.001,8,1,3,0.001,25,95.87458985742339,81.86648816494836,74.20939967188725,76.20045234836451,3.982105352954492,"[74.0783955022051, 78.60087274111943, 81.21514124262296, 70.90739990751051]"
new_identifiable_data,ARX_na8_nb1_nk3_alpha0,8,1,3,0.0,25,95.8745892549458,81.8662080672882,74.20902016456617,76.20008397467562,3.9821276202189115,"[74.07807611798292, 78.60053060634992, 81.2147726230229, 70.90695655134674]"
new_identifiable_data,ARX_na5_nb1_nk3_alpha0.01,5,1,3,0.01,22,95.87403832595368,81.86666775366294,74.17644080075986,76.15756090410817,3.9622402066965923,"[74.07731732139887, 78.46536371089542, 81.19733012096381, 70.89023246317456]"
new_identifiable_data,ARX_na5_nb1_nk3_alpha0.001,5,1,3,0.001,22,95.874032835961,81.86415527677833,74.17301201302492,76.15422360889659,3.9624231917433486,"[74.07445109390378, 78.46217845618413, 81.19401677023652, 70.88624811526188]"
new_identifiable_data,ARX_na5_nb1_nk3_alpha0,5,1,3,0.0,22,95.87403220961853,81.8638756258879,74.1726303880485,76.1538521571999,3.9624435383028023,"[74.07413205212015, 78.46182391477831, 81.19364796497179, 70.88580469692936]"
new_identifiable_data,ARX_na3_nb1_nk3_alpha0.1,3,1,3,0.1,20,95.87278979305977,81.8203124794109,74.12104015233979,76.12358119112241,4.005082077565247,"[74.00942028755857, 78.49272818324687, 81.19453440716873, 70.7976418865155]"
new_identifiable_data,ARX_na3_nb1_nk3_alpha0.01,3,1,3,0.01,20,95.87275264562109,81.79541578026706,74.08718455590464,76.09079407365014,4.007219035491001,"[73.98128423342123, 78.4625445822697, 81.1616733678846, 70.75767411102505]"
new_identifiable_data,ARX_na3_nb1_nk3_alpha0.001,3,1,3,0.001,20,95.87274742150922,81.79288451954298,74.08374408209829,76.087461061779,4.007433959361396,"[73.97842260727498, 78.4594756505714, 81.15832982202316, 70.75361616724645]"
new_identifiable_data,ARX_na3_nb1_nk3_alpha0,3,1,3,0.0,20,95.87274682363125,81.79260279272513,74.08336117932613,76.08709010620628,4.007457853760282,"[73.978104099328, 78.45913407992767, 81.15795766001752, 70.75316458555191]"
new_identifiable_data,ARX_na2_nb1_nk3_alpha0.1,2,1,3,0.1,19,95.86788235696757,81.67866154644152,73.91646369874366,75.94305511821743,4.053182838947546,"[73.78916512857346, 78.28068724543445, 81.12339980125243, 70.57896829760939]"
new_identifiable_data,ARX_na2_nb1_nk3_alpha0.01,2,1,3,0.01,19,95.86785519378725,81.65485644042019,73.88354607008495,75.91173637561938,4.05638061106886,"[73.76105520287079, 78.2511612773296, 81.09470968519406, 70.54001933708311]"
new_identifiable_data,ARX_na2_nb1_nk3_alpha0.001,2,1,3,0.001,19,95.86785172829487,81.65244908396755,73.88021783280263,75.90856936152369,4.056703057442125,"[73.75821192281839, 78.24817526800453, 81.09180730762549, 70.53608294764638]"
new_identifiable_data,ARX_na2_nb1_nk3_alpha0,2,1,3,0.0,19,95.86785133470698,81.6521812954571,73.87984761500535,75.9082170725452,4.056738915079697,"[73.75789563657742, 78.24784311034291, 81.09148444275198, 70.53564510050852]"
new_identifiable_data,ARX_na12_nb2_nk3_alpha0.1,12,2,3,0.1,45,95.87912427533118,81.02333280590106,73.14478231294466,75.13000129043887,3.9704379549884172,"[73.22284439913372, 77.27527767176416, 80.2449506021444, 69.7769324887132]"
new_identifiable_data,ARX_na8_nb2_nk3_alpha0.1,8,2,3,0.1,41,95.8795924264114,81.0103723161239,73.10433743192523,75.1021255808134,3.9955762977763296,"[73.21774303731698, 77.27980547475065, 80.22436297604598, 69.68659083513995]"
new_identifiable_data,ARX_na12_nb2_nk3_alpha0.01,12,2,3,0.01,45,95.87909458881646,80.96912722634448,73.07477177952774,75.05947450058693,3.9694054421183966,"[73.1586720466073, 77.20827184152392, 80.16823863882706, 69.7027154753894]"
new_identifiable_data,ARX_na12_nb2_nk3_alpha0.001,12,2,3,0.001,45,95.87907341977365,80.96335832521058,73.0679109574104,75.05207557153565,3.968329228250489,"[73.15117011216691, 77.20149114288857, 80.15879747751909, 69.69684355356807]"
new_identifiable_data,ARX_na12_nb2_nk3_alpha0,12,2,3,0.0,45,95.87907015666136,80.96270333231944,73.06715917046311,75.05124046765661,3.9681625943870014,"[73.15028687613926, 77.20073739034328, 80.15766708387393, 69.69627052026999]"
new_identifiable_data,ARX_na12_nb3_nk3_alpha0.1,12,3,3,0.1,61,95.87996543751997,80.87707484717977,73.05644070736042,74.95408340142515,3.7952853881294466,"[73.3082757834165, 76.82873146973836, 79.90758151805886, 69.77174483448685]"
new_identifiable_data,ARX_na5_nb2_nk3_alpha0.1,5,2,3,0.1,38,95.8790673949758,81.00289267409217,73.05643911130527,75.04682656326425,3.980774903917975,"[73.20827626293085, 77.12612694710486, 80.20155994448179, 69.65134309853947]"
new_identifiable_data,ARX_na3_nb2_nk3_alpha0.1,3,2,3,0.1,36,95.87703792790433,80.99008895082919,73.04562530564647,75.06258577521416,4.033920939135386,"[73.17647851587256, 77.22117067613334, 80.2572034133812, 69.59549049546952]"
new_identifiable_data,ARX_na8_nb2_nk3_alpha0.01,8,2,3,0.01,41,95.87956544773432,80.95631063781441,73.03443765944515,75.0318100857114,3.994744852532515,"[73.15376311711313, 77.21337160704208, 80.14786137258417, 69.61224424610619]"
new_identifiable_data,ARX_na8_nb2_nk3_alpha0.001,8,2,3,0.001,41,95.87954381588575,80.95055784719885,73.02760008111993,75.02443340915528,3.9936666560706895,"[73.14627074497223, 77.2066461444783, 80.1384183812204, 69.6063983659502]"
new_identifiable_data,ARX_na8_nb2_nk3_alpha0,8,2,3,0.0,41,95.87954046052998,80.94990471005532,73.02685143424993,75.02360080181646,3.993498735133033,"[73.14538807523083, 77.20589837283089, 80.137286679608, 69.60583007959609]"
new_identifiable_data,ARX_na8_nb3_nk3_alpha0.1,8,3,3,0.1,57,95.8804266444346,80.86844939832675,73.02004485488338,74.93097816730827,3.8218666248497706,"[73.30139009961239, 76.84350619436346, 79.89212074188025, 69.68689563337698]"
new_identifiable_data,ARX_na12_nb3_nk3_alpha0.01,12,3,3,0.01,61,95.87989523643589,80.82286965121648,72.98885912153727,74.88416290203213,3.7906075609897196,"[73.24353189297456, 76.76097682246136, 79.82733763881829, 69.70480525387434]"
new_identifiable_data,ARX_na5_nb2_nk3_alpha0.01,5,2,3,0.01,38,95.8790395824138,80.9488172075563,72.985988330357,74.97589827409173,3.9798198874694637,"[73.1442803077162, 77.05740565475246, 80.12528507134896, 69.57662206254929]"
new_identifiable_data,ARX_na12_nb3_nk3_alpha0.001,12,3,3,0.001,61,95.87986819393042,80.81730165424008,72.98245239792317,74.87708124900169,3.7892577021570366,"[73.23632748269532, 76.75433934823452, 79.81796723497587, 69.69969093010107]"
new_identifiable_data,ARX_na12_nb3_nk3_alpha0,12,3,3,0.0,61,95.8798645274751,80.81667966713877,72.98175269966421,74.87629320530918,3.7890810112899347,"[73.23550587474679, 76.75360756725054, 79.81688701338858, 69.69917236585083]"
new_identifiable_data,ARX_na5_nb2_nk3_alpha0.001,5,2,3,0.001,38,95.87901820277062,80.943068604848,72.97908860263634,74.96845714842803,3.978737091583388,"[73.1368099737423, 77.05042004156697, 80.11589663469309, 69.57070194370974]"
new_identifiable_data,ARX_na5_nb2_nk3_alpha0,5,2,3,0.0,38,95.87901489520856,80.94241622905776,72.97833277581606,74.96761729635416,3.978569041076213,"[73.13593094572349, 77.04964200799739, 80.11477255692525, 69.57012367477053]"
new_identifiable_data,ARX_na3_nb2_nk3_alpha0.01,3,2,3,0.01,36,95.87700410836534,80.93810947432982,72.97784297831075,74.99489754266645,4.034109128711408,"[73.11534581640508, 77.15730956866359, 80.18485559911772, 69.52207918647937]"
new_identifiable_data,ARX_na5_nb3_nk3_alpha0.1,5,3,3,0.1,54,95.8799235846602,80.8599352681987,72.97330424802898,74.8789673929007,3.8113262897434343,"[73.29176953707362, 76.70679465720376, 79.86823836412478, 69.64906701320064]"
new_identifiable_data,ARX_na3_nb2_nk3_alpha0.001,3,2,3,0.001,36,95.87698358556979,80.93260966061668,72.9711933753389,74.98782493500565,4.033263119333511,"[73.10829593968276, 77.1508184586997, 80.17607856488578, 69.51610677675433]"
new_identifiable_data,ARX_na3_nb2_nk3_alpha0,3,2,3,0.0,36,95.87698046276104,80.93198679269955,72.97046443950259,74.98702810823265,4.033127337460125,"[73.10747008983371, 77.15009553086682, 80.17503309441896, 69.51551371781113]"
new_identifiable_data,ARX_na8_nb3_nk3_alpha0.01,8,3,3,0.01,57,95.88036109731921,80.81445378607638,72.95256838416809,74.86131517619411,3.817493584052053,"[73.23692115087435, 76.77632414716746, 79.81232427641264, 69.619691130322]"
new_identifiable_data,ARX_na8_nb3_nk3_alpha0.001,8,3,3,0.001,57,95.88033479487164,80.80891364593896,72.94617534947514,74.85426431925204,3.8161779395537945,"[73.22975891570142, 76.76974033109455, 79.80301390171046, 69.61454412850172]"
new_identifiable_data,ARX_na8_nb3_nk3_alpha0,8,3,3,0.0,57,95.88033123332279,80.80829494943696,72.94547721597642,74.85347981722462,3.8160052024963966,"[73.22894250896643, 76.76901434989963, 79.80194081998255, 69.61402159004989]"
new_identifiable_data,ARX_na5_nb3_nk3_alpha0.01,5,3,3,0.01,54,95.87985605869146,80.80622865886849,72.90572493253264,74.80914557124316,3.806841277421052,"[73.2276929540613, 76.63795106510824, 79.78899969557692, 69.58193857022621]"
new_identifiable_data,ARX_na5_nb3_nk3_alpha0.001,5,3,3,0.001,54,95.87982961511103,80.80072039109764,72.89931938467092,74.8020748794117,3.805510989481589,"[73.22058048793305, 76.6311746741652, 79.77975582358506, 69.57678853196353]"
new_identifiable_data,ARX_na5_nb3_nk3_alpha0,5,3,3,0.0,54,95.87982603536376,80.80010531124351,72.89861980697532,74.80128805453056,3.805336495110491,"[73.2197698769642, 76.63042653012674, 79.77869041575289, 69.57626539527841]"
new_identifiable_data,ARX_na2_nb2_nk3_alpha0.1,2,2,3,0.1,35,95.87727606839002,80.862311797713,72.8741807687969,74.89665963592387,4.044957734253915,"[73.01767904107095, 77.05634263274224, 80.10479124064348, 69.40782562923877]"
new_identifiable_data,ARX_na2_nb2_nk3_alpha0.01,2,2,3,0.01,35,95.8772450072022,80.8086938817143,72.80423199117102,74.82683818725597,4.045212392169888,"[72.95452636679292, 76.9905475840229, 80.030220021539, 69.33205877666909]"
new_identifiable_data,ARX_na2_nb2_nk3_alpha0.001,2,2,3,0.001,35,95.87722459875049,80.80301647207132,72.79736344368274,74.81953757451976,4.044348261674037,"[72.94724203462023, 76.98385003832135, 80.02117511222158, 69.3258831129159]"
new_identifiable_data,ARX_na2_nb2_nk3_alpha0,2,2,3,0.0,35,95.87722147415,80.80237408585617,72.79661125395269,74.81871584776741,4.0442091876294395,"[72.94638964590163, 76.98310466309364, 80.02009873754525, 69.32527034452909]"
new_identifiable_data,ARX_na2_nb3_nk3_alpha0.1,2,3,3,0.1,51,95.87934233838104,80.66886870596416,72.70374627348401,74.63027106558204,3.853049584196046,"[73.04558696912653, 76.4530425880601, 79.68432612763596, 69.33812857750554]"
new_identifiable_data,ARX_na2_nb3_nk3_alpha0.01,2,3,3,0.01,51,95.87926720073767,80.61421237120531,72.63464538503982,74.55914382534901,3.848996880618387,"[72.9805037191221, 76.38300869180578, 79.60424141776747, 69.26882147270071]"
new_identifiable_data,ARX_na2_nb3_nk3_alpha0.001,2,3,3,0.001,51,95.87924007421161,80.60857284830784,72.62803761442191,74.55189544670819,3.8477156645725565,"[72.97325315303135, 76.3760458581635, 79.5948886720288, 69.26339410360912]"
new_identifiable_data,ARX_na2_nb3_nk3_alpha0,2,3,3,0.0,51,95.87923640962134,80.60794233218745,72.62731444569837,74.55108779363744,3.847546695878126,"[72.97242623634847, 76.37527530300376, 79.59381068194342, 69.26283895325412]"
new_identifiable_data,ARX_na2_nb5_nk3_alpha0.1,2,5,3,0.1,83,95.881100818565,80.47244015947318,72.52819318998252,74.41071726229666,3.7650481446282753,"[73.02571354462518, 76.21700868102242, 79.27120171199124, 69.1289451115478]"
new_identifiable_data,ARX_na3_nb3_nk3_alpha0.1,3,3,3,0.1,52,95.87992002342641,80.52425853592557,72.51205486222604,74.44153810500953,3.858966485566976,"[72.87351956397454, 76.26092766191903, 79.50073616125599, 69.13096903288856]"
new_identifiable_data,ARX_na12_nb5_nk3_alpha0.1,12,5,3,0.1,93,95.88166500117408,80.40529717398752,72.48190847829231,74.33744264001277,3.7110683234409216,"[72.95576456725776, 76.10195718285159, 79.14563862283565, 69.14641018710606]"
new_identifiable_data,ARX_na2_nb5_nk3_alpha0.01,2,5,3,0.01,83,95.88100238542305,80.4168837445847,72.4613966332804,74.33959486075408,3.756396454947354,"[72.95857182150549, 76.14849162559207, 79.18387839666, 69.06743759925872]"
new_identifiable_data,ARX_na2_nb5_nk3_alpha0.001,2,5,3,0.001,83,95.88097969974291,80.41121523258995,72.45514388376407,74.3324441540968,3.754600540665485,"[72.95128069125711, 76.14174305560067, 79.17383268899515, 69.06292018053423]"
new_identifiable_data,ARX_na2_nb5_nk3_alpha0,2,5,3,0.0,83,95.88097675752559,80.41058388036208,72.45446606774648,74.33165125574368,3.7543703759943847,"[72.95045413974519, 76.14099900118896, 79.17267665528102, 69.06247522675957]"
new_identifiable_data,ARX_na8_nb5_nk3_alpha0.1,8,5,3,0.1,89,95.88208673577734,80.40024375480279,72.44784420539445,74.31773489943531,3.7397813880817248,"[72.9471691854922, 76.12951995278313, 79.13128387910359, 69.0629665803623]"
new_identifiable_data,ARX_na3_nb3_nk3_alpha0.01,3,3,3,0.01,52,95.87984967307946,80.46745549374553,72.4401809910609,74.36761147375482,3.85486096538783,"[72.80590162340171, 76.1882075291099, 79.41758887758697, 69.05874786492068]"
new_identifiable_data,ARX_na3_nb3_nk3_alpha0.001,3,3,3,0.001,52,95.87982310352443,80.46164364611452,72.43336253192598,74.36014057000534,3.8535560761587284,"[72.79844003013989, 76.18103548429336, 79.40796648707271, 69.05312027851537]"
new_identifiable_data,ARX_na3_nb3_nk3_alpha0,3,3,3,0.0,52,95.87981951186258,80.46099528673207,72.43261795694234,74.3593099460362,3.853383978187743,"[72.79759105063688, 76.1802434901764, 79.40685972455212, 69.05254551877945]"
new_identifiable_data,ARX_na12_nb5_nk3_alpha0.01,12,5,3,0.01,93,95.88156748680345,80.34819561586114,72.41406963838591,74.26469369140965,3.701248106047471,"[72.88784894821855, 76.02878583126315, 79.05676188950683, 69.08537809665008]"
new_identifiable_data,ARX_na12_nb5_nk3_alpha0.001,12,5,3,0.001,93,95.88154550578506,80.34241075563664,72.40777755052927,74.25743685163859,3.699318602218639,"[72.88052310065302, 76.02162721949949, 79.04659804559853, 69.08099904080329]"
new_identifiable_data,ARX_na12_nb5_nk3_alpha0,12,5,3,0.0,93,95.88154268662451,80.34176709845346,72.40709648440289,74.25663315285834,3.6990733369109186,"[72.87969348678911, 76.02083866791335, 79.04542949756438, 69.08057095916652]"
new_identifiable_data,ARX_na8_nb5_nk3_alpha0.01,8,5,3,0.01,89,95.88198988768282,80.34430901428556,72.38078864005121,74.24616261547854,3.7307479508546533,"[72.87951442987293, 76.0606942987152, 79.04284676314302, 69.00159497018305]"
new_identifiable_data,ARX_na8_nb5_nk3_alpha0.001,8,5,3,0.001,89,95.88196767012946,80.33865235619405,72.37459433912316,74.23903537560469,3.728882072963043,"[72.87221465959051, 76.05399523206067, 79.03271199074382, 68.99721962002374]"
new_identifiable_data,ARX_na8_nb5_nk3_alpha0,8,5,3,0.0,89,95.88196478291722,80.33802327522545,72.3739252397667,74.23824651482347,3.728642550113539,"[72.87138755556309, 76.0532585683904, 79.03154519277528, 68.99679474256509]"
new_identifiable_data,ARX_na3_nb5_nk3_alpha0.1,3,5,3,0.1,84,95.88165398050243,80.32895102431972,72.33976623447354,74.22478467871021,3.7700368884733217,"[72.85733149877589, 76.02993326308372, 79.08670632361151, 68.92516762936971]"
new_identifiable_data,ARX_na5_nb5_nk3_alpha0.1,5,5,3,0.1,86,95.88167371767364,80.32695110486073,72.33702654967611,74.22210951712333,3.7701659348944445,"[72.85524320891162, 76.02775175459104, 79.0836503629716, 68.92179274201911]"
new_identifiable_data,ARX_na3_nb5_nk3_alpha0.01,3,5,3,0.01,84,95.88156054755206,80.27129115553163,72.270302214333,74.15095625758019,3.761308086494378,"[72.78771488249893, 75.95885766753266, 78.99636529508636, 68.86088718520278]"
new_identifiable_data,ARX_na5_nb5_nk3_alpha0.01,5,5,3,0.01,86,95.88157921418964,80.27084495673813,72.26959207173232,74.15028832576814,3.761392508071641,"[72.78747104891553, 75.95873509674756, 78.99527640253964, 68.85967075486982]"
new_identifiable_data,ARX_na3_nb5_nk3_alpha0.001,3,5,3,0.001,84,95.88153850493372,80.26544080605326,72.26383459676542,74.14357516965418,3.7594811457775372,"[72.7802000647843, 75.95189478391242, 78.98603107978721, 68.85617475013281]"
new_identifiable_data,ARX_na5_nb5_nk3_alpha0.001,5,5,3,0.001,86,95.88155695901284,80.26519289993487,72.26338413395949,74.14316353763527,3.75955880735158,"[72.78019072099391, 75.95203519130749, 78.98519216739135, 68.85523607084833]"
new_identifiable_data,ARX_na3_nb5_nk3_alpha0,3,5,3,0.0,84,95.88153564857626,80.26478902265518,72.26313327532057,74.14275652148974,3.7592464923383355,"[72.77934796454659, 75.95112682084655, 78.98484153749303, 68.8557097630728]"
new_identifiable_data,ARX_na5_nb5_nk3_alpha0,5,5,3,0.0,86,95.88155407051401,80.26456547227335,72.26271475629324,74.14237637828975,3.759323243993035,"[72.77936737050408, 75.95129956307859, 78.98403322576138, 68.85480535381501]"
